Date,High,Low,Open,Close,Volume,Adj Close,pct_change,log_change,volume_change,volume_log_change,7ma,14ma,21ma,28ma,volume_7ma,volume_14ma,volume_21ma,volume_28ma,ema,12ema,26ema,MACD,volume_ema,volume_12ema,volume_26ema,volume_MACD,20std,upper,lower,volume_20std,volume_upper,volume_lower,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2014-06-03,122.5,120.0,120.0,122.5,37556000.0,94.09,0.0251046025104602,0.0247946586132163,-0.4560412502534689,-0.6088818626730763,122.35714285714286,121.92857142857144,120.9047619047619,120.55357142857144,36546571.42857143,30556500.0,29816000.0,30964607.14285714,121.84205165584768,121.73768982595064,120.88879233701486,0.8488974889357763,44715929.17718431,35603663.82108378,32827265.972761497,2776397.84832228,1.6982963599730816,125.89659271994616,119.10340728005384,1.6982963599730816,37556003.39659272,37555996.60340728,22.77,492.0,96.3,59.9,80.4,29400,71.45,11.87,30.07,0.16,0.76,7.75,0.08,9123.46,608.43,1924.24,15034.25,2008.56,4234.08,5109036535,4847971887,261064648,750930340,1568235496,-817305156,31691145558.0,28716412524.0,2974733034
2014-06-04,124.0,123.0,123.5,123.5,33407000.0,94.86,0.0081632653061224,0.00813012608325,-0.1104750239642134,-0.1170676935343166,122.57142857142856,122.03571428571428,121.21428571428572,120.64285714285714,36786714.28571428,30602500.0,30044714.285714287,31048642.85714286,122.94735055194924,122.00881446811208,121.08221512686562,0.9265993412464724,37176643.05906144,35265715.54091704,32870209.234038424,2395506.306878615,1.613063447044916,126.72612689408984,120.27387310591016,1.613063447044916,33407003.22612689,33406996.773873106,23.03,490.5,100.5,59.9,79.92,29400,71.61,12.08,30.05,0.16,0.76,7.75,0.08,9119.96,611.14,1927.88,15067.96,2008.56,4251.64,5586071270,4982718069,603353201,903626600,1069213877,-165587277,21346546160.0,22898070624.0,-1551524464
2014-06-05,123.5,121.5,123.0,123.0,19524000.0,94.48,-0.0040485829959514,-0.0040568006956149,-0.415571586793187,-0.5371209808370807,122.57142857142856,122.10714285714286,121.45238095238096,120.71428571428572,36748428.571428575,30798571.42857143,29665333.33333333,30874892.85714286,122.98245018398308,122.161304549941,121.22427326561632,0.9370312843246892,25408214.35302048,32843913.150006726,31881601.14262817,962312.0073785558,1.5008769366370978,126.0017538732742,119.9982461267258,1.5008769366370978,19524003.001753878,19523996.99824613,23.12,507.0,100.0,62.15,79.66,29140,71.87,11.68,29.2,0.16,0.76,7.75,0.08,9140.72,614.3,1940.46,15079.37,1995.48,4296.23,6145509882,5718172251,427337631,1188447770,1588959679,-400511909,24055115029.0,23682117573.0,372997456
2014-06-06,123.5,122.0,123.5,122.5,19230000.0,94.09,-0.0040650406504065,-0.004073325387635,-0.015058389674247,-0.0151729184242128,122.42857142857144,122.14285714285714,121.64285714285714,120.85714285714286,36922428.571428575,30144285.714285716,28998476.19047619,29798785.714285716,122.66081672799436,122.21341154225776,121.31877154223731,0.8946400000204449,21289404.78434016,30749464.973082613,30944445.502433494,-194980.52935088053,1.4281014264372969,125.3562028528746,119.6437971471254,1.4281014264372969,19230002.85620285,19229997.143797148,23.06,500.0,98.3,68.49,80.38,29140,71.63,10.73,29.2,0.16,0.76,7.75,0.08,9134.46,617.25,1949.44,15077.24,1995.48,4321.4,5687207794,6069331560,-382123766,1017463820,1624149808,-606685988,19729341347.0,18954199256.0,775142091
2014-06-09,123.5,122.5,122.5,123.0,19684000.0,94.48,0.0040816326530612,0.004073325387635,0.0236089443577743,0.0233345634030435,122.28571428571428,122.28571428571428,121.8095238095238,121.0,34495857.14285714,30237928.57142857,28647619.04761905,29501178.57142857,122.88693890933143,122.3344251511412,121.44330698355309,0.8911181675881181,20219134.928113382,29047085.74645452,30110338.42817916,-1063252.6817246417,1.3917047478703226,125.78340949574064,120.21659050425936,1.3917047478703226,19684002.78340949,19683997.216590505,23.42,509.0,98.0,70.0,79.95,28180,71.79,11.15,29.99,0.16,0.76,7.75,0.08,9162.74,618.44,1951.27,15124.0,1990.04,4336.24,5571924294,4948497817,623426477,1024096900,1723334380,-699237480,18295784908.0,14469460776.0,3826324132
2014-06-10,124.5,122.5,123.0,124.5,25050000.0,95.63,0.0121951219512195,0.0121213605323449,0.2726071936598252,0.2410677045271398,122.64285714285714,122.53571428571428,122.02380952380952,121.14285714285714,31927571.42857143,30227785.714285716,28769761.904761903,29618357.14285714,123.96231296977714,122.66759051250408,121.66972868847508,0.997861824029016,23439711.64270446,28432149.477769207,29735498.544610333,-1303349.0668411255,1.2607433062253477,127.0214866124507,121.9785133875493,1.2607433062253477,25050002.52148661,25049997.478513382,23.56,510.0,98.5,72.17,79.18,28720,71.86,10.99,29.99,0.16,0.76,7.75,0.08,9222.37,620.26,1950.79,14994.8,2011.8,4338.0,5700237448,5909152471,-208915023,1003666000,1636214927,-632548927,25204634575.0,15558220950.0,9646413625
2014-06-11,125.0,123.5,124.0,125.0,27770000.0,96.01,0.0040160642570281,0.0040080213975395,0.1085828343313373,0.1030824737878361,123.42857142857144,122.85714285714286,122.33333333333331,121.375,26031571.42857143,30484357.14285714,28403000.0,29051071.42857143,124.65410432325903,123.0264227413496,121.91641545229172,1.1100072890578758,26326570.547568157,28330280.327343177,29589906.059824385,-1259625.7324812077,1.3404143114340346,127.68082862286806,122.31917137713194,1.3404143114340346,27770002.680828623,27769997.319171377,23.47,506.0,98.8,69.96,79.21,28440,71.75,11.6,30.02,0.16,0.76,7.75,0.08,9229.8,623.48,1943.89,15069.48,2014.67,4331.93,5659763440,5480391739,179371701,1179163500,1594908427,-415744927,21606908138.0,18717199533.0,2889708605
2014-06-12,124.0,123.0,124.0,123.5,22138000.0,94.86,-0.012,-0.0120725812342694,-0.2028087864602088,-0.2266607123552759,123.57142857142856,122.96428571428572,122.47619047619048,121.57142857142856,23829000.0,30187785.714285716,28314000.0,28319250.0,123.88470144108636,123.09928078114196,122.03371801138124,1.0655627697607457,23534190.18252272,27377621.815444227,29037913.018355917,-1660291.2029116862,1.3572417850697225,126.21448357013944,120.78551642986056,1.3572417850697225,22138002.71448357,22137997.28551643,23.07,500.0,97.7,68.93,79.34,28260,71.76,12.56,29.99,0.16,0.76,7.75,0.08,9204.65,621.35,1930.11,14973.53,2011.65,4297.63,5575022369,5226184779,348837590,968275910,2035663260,-1067387350,19576137735.0,17597719286.0,1978418449
2014-06-13,123.5,122.5,123.0,123.0,17160000.0,94.48,-0.0040485829959514,-0.0040568006956149,-0.2248622278435269,-0.2547144949036166,123.5,123.03571428571428,122.52380952380952,121.78571428571428,21508000.0,29147357.14285714,27571000.0,27910535.714285716,123.29490048036212,123.08400681481244,122.1052944549826,0.9787123598298136,19284730.060840905,25805679.997683577,28158067.60958881,-2352387.611905232,1.3562719801691157,125.71254396033824,120.28745603966176,1.3562719801691157,17160002.71254396,17159997.28745604,22.82,500.0,98.0,67.93,79.11,27340,71.42,12.18,29.99,0.16,0.76,7.75,0.08,9196.39,627.49,1936.16,15097.84,1990.85,4310.65,4710541644,5213820102,-503278458,1021801900,1934307244,-912505344,18927719404.0,17595076986.0,1332642418
2014-06-16,124.0,122.5,122.5,124.0,13550000.0,95.25,0.008130081300813,0.00809721023262,-0.2103729603729603,-0.236194546734108,123.64285714285714,123.10714285714286,122.61904761904762,122.0,20654571.42857143,28701500.0,27417238.095238097,27412642.85714286,123.76496682678736,123.22492884330282,122.24564301387278,0.9792858294300402,15461576.686946968,23920190.76727072,27075988.527397044,-3155797.7601263262,1.386969433876463,126.77393886775292,121.22606113224708,1.386969433876463,13550002.773938868,13549997.226061132,23.05,496.5,98.0,69.5,78.65,27480,70.88,12.65,30.01,0.16,0.76,7.75,0.08,9202.93,630.93,1937.78,14933.29,1993.59,4321.1,4990265542,4598996377,391269165,998619550,1376399236,-377779686,22352960300.0,17216945232.0,5136015068
2014-06-17,125.0,123.0,124.0,125.0,19795000.0,96.01,0.0080645161290322,0.0080321716972644,0.4608856088560885,0.3790428332323863,124.0,123.21428571428572,122.76190476190476,122.23214285714286,20735285.714285716,28828857.14285714,27007952.38095238,26932678.57142857,124.5883222755958,123.49801671356391,122.4496694572896,1.048347256274326,18350525.56231565,23285546.03384445,26536656.04388615,-3251110.010041699,1.4244112357048582,127.84882247140972,122.15117752859028,1.4244112357048582,19795002.84882247,19794997.15117753,23.02,510.0,93.8,68.2,79.16,27480,71.48,12.06,30.04,0.16,0.76,7.75,0.08,9240.6,635.5,1941.99,14975.97,2001.55,4337.23,6494608360,5324421094,1170187266,1357411570,1569445646,-212034076,22750761345.0,18835380345.0,3915381000
2014-06-18,126.5,124.0,125.0,125.5,37238000.0,96.4,0.004,0.0039920212695374,0.8811821166961354,0.631900364715765,124.35714285714286,123.32142857142856,122.97619047619048,122.44642857142856,23243000.0,28869428.57142857,27906285.714285716,27296464.285714287,125.1961074251986,123.8060141422464,122.67561986786072,1.1303942743856794,30942175.18743855,25432077.413253,27329348.188783474,-1897270.775530476,1.4714386086169036,128.4428772172338,122.5571227827662,1.4714386086169036,37238002.94287722,37237997.05712278,23.05,513.0,92.6,67.29,79.19,27160,71.22,10.61,29.99,0.16,0.76,7.75,0.08,9279.93,633.2,1956.98,15115.8,1989.49,4362.84,8792222971,10342578947,-1550355976,1691451740,1678003749,13447991,39965580469.0,22831394992.0,17134185477
2014-06-19,126.0,124.5,124.5,126.0,17873000.0,96.78,0.0039840637450199,0.003976148379639,-0.5200332993179011,-0.7340385510656198,124.57142857142856,123.60714285714286,123.21428571428572,122.66071428571428,22217714.285714287,27072642.85714286,27557761.904761903,27131750.0,125.73203580839952,124.14355042805468,122.9218702480192,1.2216801800354773,22229391.729146183,24269142.42659869,26628877.95257729,-2359735.5259785987,1.4787975200290615,128.95759504005812,123.04240495994188,1.4787975200290615,17873002.95759504,17872997.04240496,22.97,518.0,94.1,66.71,79.75,26460,70.93,10.62,29.97,0.16,0.76,7.75,0.08,9316.81,633.98,1959.48,15361.16,1992.03,4359.33,6265183010,5342945266,922237744,1171625610,1239294700,-67669090,27469404423.0,19666383356.0,7803021067
2014-06-20,127.0,124.0,126.5,124.5,30094000.0,95.63,-0.0119047619047619,-0.0119761910467159,0.6837688132937951,0.5210346221284468,124.5,123.96428571428572,123.4047619047619,122.875,22549714.285714287,24290642.85714286,27839476.19047619,26939678.57142857,124.91067860279983,124.19838882373855,123.03876874816592,1.1596200755726611,27472463.909715395,25165274.360968124,26885553.659793787,-1720279.2988256626,1.4642673756351003,127.4285347512702,121.5714652487298,1.4642673756351003,30094002.92853475,30093997.07146525,22.73,509.0,95.0,68.1,79.86,26020,71.57,10.85,29.97,0.16,0.76,7.75,0.08,9273.79,635.42,1962.87,15349.42,1968.07,4368.04,5163921141,4857740562,306180579,2390066331,2702592496,-312526165,24680545043.0,25547806425.0,-867261382
2014-06-23,125.5,123.0,125.0,123.0,25096000.0,94.48,-0.0120481927710843,-0.0121213605323449,-0.1660796171994417,-0.1816173454483092,124.42857142857144,124.0,123.45238095238096,122.96428571428572,22972285.714285716,23400642.85714286,27782619.04761905,26978571.42857143,123.63689286759995,124.01402131239418,123.03589698904251,0.9781243233516648,25888154.6365718,25154616.76697303,26752994.12943869,-1598377.362465661,1.4278710689185288,125.85574213783704,120.14425786216296,1.4278710689185288,25096002.855742134,25095997.144257866,22.71,511.0,92.3,66.6,79.43,26440,71.24,10.98,29.24,0.16,0.76,7.75,0.08,9228.35,633.13,1962.61,15369.28,1974.92,4368.68,5603916570,8454014166,-2850097596,1215030150,1789998697,-574968547,23038572294.0,18336582754.0,4701989540
2014-06-24,123.5,122.0,123.0,123.0,33225000.0,94.48,0.0,0.0,0.3239161619381575,0.280594133710931,124.42857142857144,123.96428571428572,123.5,123.0,25267285.714285716,23387642.85714286,27854000.0,26995071.42857143,123.21229762253331,123.8580180335643,123.03323795281716,0.8247800807471606,30779384.878857262,26396214.18743872,27232401.97170249,-836187.784263771,1.4278710689185288,125.85574213783704,120.14425786216296,1.4278710689185288,33225002.855742134,33224997.144257866,22.57,505.0,92.5,66.8,78.78,26900,70.67,12.13,29.95,0.16,0.76,7.75,0.08,9246.2,628.5,1949.98,15376.24,1994.35,4350.35,6029894825,6241723229,-211828404,1135353400,2027788264,-892434864,20930362061.0,17515050993.0,3415311068
2014-06-25,124.5,123.0,123.0,123.5,30757000.0,94.86,0.0040650406504065,0.0040568006956149,-0.0742814145974416,-0.0771849939769317,124.35714285714286,124.0,123.52380952380952,123.05357142857144,27725428.57142857,24190000.0,28376142.85714286,27494285.714285716,123.4040992075111,123.80293833609288,123.06781291927511,0.7351254168177519,30764461.62628576,27067104.312448148,27493483.30713193,-426378.9946837872,1.4278710689185288,126.35574213783704,120.64425786216296,1.4278710689185288,30757002.855742134,30756997.144257866,22.59,505.0,92.5,67.74,78.05,26400,71.63,11.59,29.95,0.16,0.76,7.75,0.08,9242.16,630.87,1959.53,15266.61,1981.77,4379.76,6128861210,5042452767,1086408443,990321910,1127247010,-136925100,20149234322.0,16703029113.0,3446205209
2014-06-26,125.0,123.5,124.5,124.5,30279000.0,95.63,0.0080971659919028,0.0080645598367299,-0.0155411776181031,-0.0156632076975462,124.28571428571428,124.14285714285714,123.57142857142856,123.14285714285714,29223142.85714286,24979214.285714287,28960285.714285716,27561750.0,124.13469973583705,123.91017859207858,123.17390085118068,0.7362777408979042,30440820.54209525,27561242.110533047,27699817.876974013,-138575.76644096524,1.4409426738959918,127.38188534779198,121.61811465220802,1.4409426738959918,30279002.881885342,30278997.11811465,22.73,515.0,94.1,67.29,78.77,26500,70.96,11.63,29.91,0.16,0.76,7.75,0.08,9320.94,628.28,1957.22,15308.49,1995.05,4379.05,6709328862,4746437302,1962891560,1640329290,1404359020,235970270,21765728260.0,16285203290.0,5480524970
2014-06-27,126.5,124.0,125.0,125.5,44396000.0,96.4,0.0080321285140562,0.0080000426670769,0.4662307209617226,0.3826949723649022,124.28571428571428,124.32142857142856,123.64285714285714,123.30357142857144,30245714.285714287,26744357.14285714,29328190.47619048,28491142.85714286,125.04489991194568,124.15476650098957,123.34620449183396,0.808562009155608,39744273.51403175,30151204.86275873,28936572.108309276,1214632.754449457,1.4552536403924583,128.4105072807849,122.58949271921507,1.4552536403924583,44396002.91050728,44395997.08949272,23.0,501.0,93.0,67.9,78.99,26220,70.94,11.26,29.91,0.16,0.76,7.75,0.08,9306.83,629.27,1960.96,15095.0,1988.51,4397.93,5221402303,5676116381,-454714078,1026340920,1247798842,-221457922,21954687364.0,19001618789.0,2953068575
2014-06-30,127.0,125.0,126.0,126.5,33280000.0,97.17,0.0079681274900398,0.0079365495957359,-0.2503829173799441,-0.2881927593367237,124.35714285714286,124.46428571428572,123.85714285714286,123.5,32446714.285714287,27332214.285714287,28864000.0,28780000.0,126.01496663731524,124.51557165468348,123.57981897392033,0.9357526807631444,35434757.83801059,30632557.96079585,29258307.50769377,1374250.4531020746,1.206070173388967,128.91214034677793,124.08785965322208,1.206070173388967,33280002.412140347,33279997.587859653,23.23,505.0,93.0,68.75,79.2,26440,72.07,11.57,29.86,0.16,0.77,7.75,0.08,9393.07,635.93,1960.23,15162.1,2002.21,4408.18,6634796293,4496837099,2137959194,1420061042,932026178,488034864,25362120505.0,19115169646.0,6246950859
2014-07-01,128.5,126.0,126.5,128.0,32922000.0,98.32,0.0118577075098814,0.0117879557520419,-0.0107572115384615,-0.0108154886481166,124.85714285714286,124.67857142857144,124.26190476190476,123.76785714285714,32850714.285714287,27700214.285714287,27144000.0,29092285.714285716,127.3383222124384,125.05163755396292,123.90723979066698,1.144397763295956,33759585.94600353,30984779.8129811,29529692.136753496,1455087.676227603,1.4336189025941306,130.86723780518827,125.13276219481172,1.4336189025941306,32922002.867237806,32921997.132762197,23.38,508.0,95.8,68.69,79.73,26200,74.03,11.15,29.19,0.16,0.77,7.75,0.08,9441.92,644.71,1973.32,15326.2,1999.0,4458.65,8254471244,6089480702,2164990542,1675100200,1545381610,129718590,21738863904.0,16490108112.0,5248755792
2014-07-02,132.5,129.0,129.5,132.5,51457000.0,101.77,0.03515625,0.0345523815066597,0.5629973877650204,0.4466053801423726,126.21428571428572,125.32142857142856,124.73809523809524,124.14285714285714,36616571.42857143,29794428.57142857,27805952.38095238,29991107.14285714,130.77944073747946,126.19753946873789,124.54374054691388,1.6537989218239917,45557861.98200118,34134352.14944555,31153937.16366064,2980414.985784907,2.3021728866399758,137.10434577327996,127.89565422672004,2.3021728866399758,51457004.604345776,51456995.395654224,23.37,518.0,94.0,67.01,80.17,26600,74.32,10.82,29.14,0.16,0.77,7.75,0.08,9484.96,645.78,1974.62,15369.97,2015.28,4457.73,9309230271,9439585846,-130355575,2379453509,1846672755,532780754,29945356079.0,21183322199.0,8762033880
2014-07-03,135.0,130.5,131.5,134.5,40176000.0,103.31,0.0150943396226415,0.014981553615617,-0.2192315914258507,-0.2474767050320352,127.85714285714286,126.14285714285714,125.26190476190476,124.58928571428572,37609571.42857143,31438428.57142857,28128285.714285716,30292892.85714286,133.25981357915984,127.47484108893204,125.28124124714248,2.193599841789549,41969953.9940004,35063836.43414623,31822238.1145006,3241598.319645636,3.1198642008201083,140.7397284016402,128.2602715983598,3.1198642008201083,40176006.2397284,40175993.7602716,23.51,535.0,94.5,67.68,80.99,26360,75.18,10.32,29.91,0.16,0.77,7.75,0.08,9526.23,650.55,1985.44,15348.29,2010.97,4485.93,9803757360,7052615734,2751141626,1457825049,1878924379,-421099330,20951051266.0,20626726913.0,324324353
2014-07-04,136.0,132.0,133.5,135.0,44006000.0,103.69,0.0037174721189591,0.0037105793965359,0.0953305455993628,0.0910561858427208,129.5,126.92857142857144,125.83333333333331,125.01785714285714,39502285.71428572,33613857.14285714,29294095.23809524,31157678.57142857,134.41993785971997,128.63255784448094,126.00114930290972,2.6314085415712185,43327317.99800014,36439553.90581604,32724738.99490796,3714814.9109080806,3.709873029460236,142.41974605892048,127.58025394107952,3.709873029460236,44006007.419746056,44005992.58025394,23.51,526.0,93.8,67.9,80.99,26120,75.18,10.32,29.91,0.16,0.77,7.75,0.08,9510.05,650.55,1985.44,15437.13,2009.66,4485.93,8168572046,7795942486,372629560,1577716050,2089458291,-511742241,16609619430.0,21786167057.0,-5176547627
2014-07-07,136.0,132.5,134.5,136.0,32123000.0,104.46,0.0074074074074074,0.0073801072976227,-0.2700313593600872,-0.3147537037899397,131.14285714285714,127.71428571428572,126.47619047619048,125.46428571428572,39765714.28571428,34494428.571428575,29908047.61904762,31661642.85714286,135.47331261990666,129.76601048379158,126.7418049101016,3.024205573689983,35857772.666000046,35775468.68953665,32680165.73602589,3095302.953510765,4.255337206006287,144.51067441201258,127.48932558798742,4.255337206006287,32123008.510674413,32122991.489325587,23.99,531.0,92.5,70.2,80.82,25840,74.53,11.33,29.9,0.16,0.77,7.75,0.08,9520.2,646.1,1977.65,15379.44,2005.12,4451.53,8135411063,7410592601,724818462,1023349990,1113369013,-90019023,22219561935.0,18170309683.0,4049252252
2014-07-08,136.0,134.0,135.5,134.5,36117000.0,103.31,-0.0110294117647058,-0.0110906866941586,0.124334588923824,0.1171913841529885,132.42857142857142,128.35714285714286,127.02380952380952,125.83928571428572,38583000.0,34414357.14285714,30690571.42857143,31641892.85714286,134.8244375399689,130.49431656320826,127.31648602787185,3.177830535336412,36030590.88866668,35828011.96806948,32934746.051875822,2893265.916193653,4.565603666776639,143.63120733355328,125.36879266644672,4.565603666776639,36117009.13120733,36116990.86879267,23.84,522.0,92.2,72.8,80.65,25900,73.39,11.98,29.88,0.16,0.77,7.75,0.08,9530.98,642.64,1963.71,15314.41,2006.66,4391.46,7015742574,6031628144,984114430,1235453110,1471247927,-235794817,20620231417.0,17943981326.0,2676250091
2014-07-09,135.0,133.5,133.5,134.0,39145000.0,102.93,-0.0037174721189591,-0.0037243990909825,0.0838386355455879,0.0805090317388774,133.5,128.92857142857142,127.47619047619048,126.26785714285714,39420857.14285714,35933785.71428572,31361761.904761903,31503214.285714287,134.27481251332298,131.03365247656083,127.8115611369184,3.2220913396424464,38106863.62955556,36338317.81913571,33394764.862847988,2943552.956287723,4.780993070149851,143.5619861402997,124.4380138597003,4.780993070149851,39145009.56198614,39144990.43801386,23.85,519.0,90.9,75.15,80.77,26160,74.23,11.65,29.1,0.16,0.77,7.75,0.08,9489.98,646.56,1972.83,15302.65,2000.5,4419.03,5827480225,7089819230,-1262339005,912932950,883177158,29755792,19631198742.0,21592223607.0,-1961024865
2014-07-10,136.0,134.5,134.5,134.5,47098000.0,103.31,0.003731343283582,0.0037243990909825,0.2031677097969089,0.1849578369159132,134.42857142857142,129.64285714285714,127.92857142857144,126.80357142857144,41446000.0,37148357.14285714,32282142.85714286,30719500.0,134.424937504441,131.5669367109361,128.30700105270222,3.2599356582338714,44100954.54318518,37993653.53926868,34409819.31745184,3583834.221816838,4.915335829398432,144.33067165879686,124.66932834120314,4.915335829398432,47098009.83067166,47097990.16932834,23.76,515.0,90.9,74.9,80.43,26120,73.15,12.59,29.93,0.16,0.76,7.75,0.08,9565.12,643.47,1964.68,15216.47,2002.84,4396.2,9368585955,6967286804,2401299151,1591984210,1559493200,32491010,44377961279.0,44304489235.0,73472044
2014-07-11,138.0,135.5,136.0,136.5,43144000.0,104.85,0.0148698884758364,0.0147604155831206,-0.0839526094526306,-0.0876871792408628,135.0,130.60714285714286,128.54761904761904,127.30357142857144,40258428.571428575,38437500.0,33282428.57142857,30919071.42857143,135.80831250148034,132.32586952463825,128.91388986361318,3.411979661025072,43462984.8477284,38786014.53322735,35056795.66430726,3729218.868920088,5.094566248772906,146.6891324975458,126.3108675024542,5.094566248772906,43144010.1891325,43143989.8108675,23.81,501.0,88.0,74.39,79.6,25680,73.2,12.08,29.93,0.16,0.76,7.75,0.08,9495.84,643.88,1967.57,15164.04,1988.74,4415.49,7373820447,10270413039,-2896592592,1389461550,1870505819,-481044269,24410035182.0,23392398148.0,1017637034
2014-07-14,134.5,132.5,134.5,132.5,46321000.0,104.06,-0.0293040293040293,-0.0297419691987377,0.0736371221954385,0.0710520639432346,134.71428571428572,131.28571428571428,129.0,127.625,41136285.71428572,39372928.571428575,34671047.61904762,31380285.714285716,133.60277083382678,132.35265882854006,129.1795276514937,3.173131177046372,45368328.28257614,39945243.06657699,35891181.17065487,4054061.895922117,5.024937810558249,142.54987562111648,122.4501243788835,5.024937810558249,46321010.04987562,46320989.950124376,24.11,503.0,89.7,73.17,79.52,25720,74.04,11.82,29.94,0.16,0.76,7.75,0.08,9520.3,646.12,1977.1,15296.82,1993.88,4440.42,7694988940,6294313395,1400675545,1360799090,1635940780,-275141690,23733045295.0,26205346402.0,-2472301107
2014-07-15,134.0,132.5,133.0,133.0,36989000.0,104.45,0.0037735849056603,0.003766482795477,-0.2014636989702294,-0.2249748508328366,134.42857142857142,131.96428571428572,129.42857142857142,127.98214285714286,40133857.14285714,39818071.42857143,35787190.47619048,32004035.714285716,133.20092361127558,132.45224977799543,129.4625256032349,2.989724174760539,39782109.42752538,39490436.44094976,35972501.083939694,3517935.3570100665,4.987088592711853,142.9741771854237,123.02582281457629,4.987088592711853,36989009.97417718,36988990.02582282,23.83,496.0,91.1,72.43,79.44,26400,73.42,11.96,29.94,0.16,0.75,7.75,0.08,9569.17,644.44,1973.28,15395.16,2012.72,4416.39,7080089218,6635656894,444432324,1870798400,1422744700,448053700,28083238755.0,25268554272.0,2814684483
2014-07-16,133.5,130.0,133.0,130.5,39065000.0,102.49,-0.018796992481203,-0.0189759014590054,0.0561247938576333,0.054606354303381,133.64285714285714,132.39285714285714,129.6904761904762,128.26785714285714,41125571.42857143,40445642.85714286,36704809.52380952,32712428.57142857,131.4003078704252,132.15190365830384,129.53937555855083,2.612528099753007,39304036.47584179,39424984.68080364,36201575.07772194,3223409.603081703,4.892529213529622,140.28505842705923,120.71494157294076,4.892529213529622,39065009.78505842,39064990.214941576,23.69,497.0,90.0,72.74,79.62,26420,73.65,11.0,29.97,0.16,0.75,7.75,0.08,9484.73,651.76,1981.57,15379.3,2013.48,4425.97,7741407774,8736949515,-995541741,1168463110,1324188200,-155725090,27562845439.0,26331166105.0,1231679334
2014-07-17,125.5,123.0,125.0,124.5,136198000.0,97.78,-0.0459770114942528,-0.0470675108579863,2.486445667477281,1.2488827838710783,132.21428571428572,132.32142857142858,129.64285714285714,128.32142857142858,55422857.14285714,47002928.571428575,41417190.47619048,36873642.85714286,126.80010262347508,130.97468771087247,129.16608848013968,1.808599230732796,103900012.15861392,54313140.883756936,43608717.66455735,10704423.219199585,4.966400263664321,134.43280052732865,114.56719947267136,4.966400263664321,136198009.93280053,136197990.06719947,23.27,495.0,90.0,71.62,78.11,26600,71.9,14.54,30.03,0.16,0.75,7.75,0.08,9408.24,635.32,1958.12,15370.26,2020.9,4363.45,7678930999,8448581914,-769650915,1432982450,1783378983,-350396533,31825359516.0,34295765888.0,-2470406372
2014-07-18,124.0,121.5,121.5,123.5,95711000.0,96.99,-0.0080321285140562,-0.0080645598367299,-0.2972657454588173,-0.3527764749375279,130.71428571428572,132.10714285714286,129.52380952380952,128.28571428571428,63503714.28571428,51462285.71428572,45123761.9047619,39397250.0,124.60003420782505,129.82473575535363,128.74637822235155,1.0783575330020767,98440670.71953796,60682042.286255874,47468145.985701256,13213896.300554618,5.027490218261447,133.5549804365229,113.4450195634771,5.027490218261447,95711010.05498044,95710989.94501956,23.61,504.0,90.5,69.6,79.39,26860,75.0,12.06,30.03,0.16,0.75,7.75,0.08,9400.97,643.44,1978.22,15215.71,2019.42,4432.15,7271665380,5737159502,1534505878,1241981490,1610100473,-368118983,27192007520.0,25962529980.0,1229477540
2014-07-21,124.5,122.5,124.0,123.5,56612000.0,96.99,0.0,0.0,-0.4085110384386329,-0.5251122575106635,129.14285714285714,131.78571428571428,129.47619047619048,128.23214285714286,64862857.14285714,53154428.571428575,46386523.809523806,40427321.42857143,123.866678069275,128.8516994852992,128.35775761328847,0.4939418720107369,70554890.23984599,60055881.9345242,48145468.50527895,11910413.429245256,4.993153206877002,133.486306413754,113.513693586246,4.993153206877002,56612009.986306414,56611990.01369359,23.49,507.0,89.5,70.59,79.67,27060,75.42,12.81,29.97,0.16,0.75,7.75,0.08,9440.97,645.02,1973.63,15215.71,2018.5,4424.7,5977521450,5342233317,635288133,1046217800,894358747,151859053,22412280090.0,22531680148.0,-119400058
2014-07-22,125.0,122.5,123.5,124.5,53220000.0,97.78,0.0080971659919028,0.0080645598367299,-0.0599166254504345,-0.0617867113220498,127.42857142857144,131.21428571428572,129.54761904761904,128.26785714285714,66302285.71428572,53280357.14285714,47725761.9047619,41537392.85714286,124.28889268975831,128.18220725679163,128.07199779008192,0.1102094667097048,58998296.74661533,59004207.79075124,48521359.72711013,10482848.063641109,4.89595697865287,134.29191395730575,114.70808604269426,4.89595697865287,53220009.79191396,53219990.20808604,23.68,517.0,88.8,70.14,81.53,26960,75.39,12.24,29.29,0.16,0.76,7.75,0.08,9499.36,649.35,1983.53,15343.28,2028.93,4456.02,9821677571,5527149353,4294528218,1166176640,1064126373,102050267,26232301523.0,19554382692.0,6677918831
