Date,High,Low,Open,Close,Volume,Adj Close,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2016/12/13,73,72.65000153,72.84999847,72.94999695,2548640,72.94999695,0.001372663,0.001371721,72.54654646,72.13752323,71.927636,-0.49797719,-0.249086461,0.485712324,0.457141876,0.476190113,73.91011635,70.93273992,73.38841376,70.61158515,73.46136786,69.61005998,90.24369366,90.24369366,93.846013,28.8,228.5,77.6,29.65,69.34,35320,179.44,12.72,31.85,0.14,0.66,7.76,0.07,9382.14,895.55,2271.72,19250.52,2035.98,5463.83,4250654977,4270785456,-20130479,628814580,582169263,46645317,25454984148,22035918822,3419065326,73.01558821,72.38635716,72.82098676,71.81115693,71.80577964,72.50362173
2016/12/14,73.30000305,72.90000153,73.19999695,73.09999847,2827980,73.09999847,0.002056224,0.002054113,72.68490947,72.26585326,72.03421441,-0.516121266,-0.302634274,0.485713414,0.457141876,0.478571211,73.696129,71.71815584,73.57941155,70.66344407,73.57619051,69.79999895,95.65191431,97.56083037,98.4126023,28.8,225,78.9,29.6,67.56,35540,177.62,13.19,31.78,0.15,0.67,7.76,0.07,9368.52,894.28,2253.28,19253.61,2036.87,5436.67,3628964677,4385236003,-756271326,1028862260,661520549,367341711,19575379701,18842494994,732884707,73.03278634,72.46235317,72.88045797,71.79651329,71.79967205,72.4479596
2016/12/15,73,72.40000153,72.55000305,73,3017786,73,-0.001367968,-0.001368905,72.7636821,72.36373949,72.1220131,-0.506928737,-0.347838905,0.507142203,0.471427373,0.480951945,73.62888753,72.0711116,73.69540215,70.78316798,73.6346918,70.02721194,86.95640636,92.68286329,94.9152104,28.95,228,78.6,29.6,68.03,35180,180.01,12.79,31.79,0.14,0.66,7.76,0.07,9360.35,909.97,2262.03,19273.79,2036.65,5456.85,4826682602,6577424235,-1750741633,496143640,638587149,-142443509,22402869013,20976638047,1426230966,73.04990779,72.53826124,72.9396446,71.78261753,71.79375449,72.36814336
2016/12/16,72.80000305,72.30000305,72.80000305,72.30000305,2148428,72.30000305,-0.009588999,-0.00963527,72.64776234,72.3552413,72.138194,-0.422214535,-0.369402829,0.514285496,0.460712978,0.483333043,73.4568543,72.32885998,73.70724219,70.84989979,73.58124804,70.28065628,0,58.53672152,69.09096458,28.99,226,78.8,29.85,66.46,35860,178.42,12.2,31.91,0.14,0.65,7.76,0.07,9326.78,900.85,2258.07,19401.15,2042.24,5437.16,3827650793,4990569215,-1162918422,984051450,661399405,322652045,30754428793,32179520202,-1425091409,73.06695233,72.61407539,72.99854593,71.76954756,71.78912148,72.26850233
2016/12/19,72.30000305,71.84999847,72.25,71.84999847,2680960,71.84999847,-0.006224129,-0.00624358,72.44832137,72.28787559,72.11199441,-0.285252084,-0.364992713,0.478572301,0.467856271,0.480952308,73.71140939,71.77430403,73.69826334,70.88744964,73.49532619,70.50467309,0,36.58531139,50.94330931,29.16,224,77.6,31.2,67.02,35900,180.46,11.71,32.03,0.14,0.65,7.76,0.07,9239.32,909.68,2262.53,19391.6,2038.39,5457.44,3562177135,4302740764,-740563629,607544680,1077842028,-470297348,13117228901,15150105839,-2032876938,73.08391974,72.68978967,73.05716135,71.75737904,71.78681523,72.15409907
2016/12/20,71.94999695,71.55000305,71.94999695,71.75,2029791,71.75,-0.001391767,-0.001392737,72.27374103,72.21615885,72.07908583,-0.146219941,-0.342281045,0.5,0.467855726,0.480951945,73.682195,71.40351798,73.69558497,70.8972713,73.39504609,70.72400081,0,31.7073443,31.7073443,29.24,219.5,77.8,31.8,66.91,36240,182.07,11.45,31.96,0.14,0.65,7.77,0.07,9242.41,917.99,2270.76,19494.53,2041.94,5483.94,4908464035,4950841066,-42377031,691648350,1107776577,-416128227,15234626832,17154603903,-1919977071,73.1008098,72.76539814,73.11549033,71.74618525,71.78779062,72.03052349
2016/12/21,71.84999847,71.5,71.75,71.69999695,9321197,71.69999695,-0.000696907,-0.00069715,72.13030501,72.14733726,72.0446232,-0.02829288,-0.308067814,0.435713632,0.457141331,0.454761323,73.63668695,71.12045416,73.70261288,70.84738581,73.38846004,70.75439638,0,29.26817468,29.26817468,29.26,216.5,77.5,32.1,67.16,36100,182.29,11.27,31.99,0.14,0.65,7.77,0.07,9204.26,918.33,2265.18,19444.49,2037.96,5471.43,5745379708,4333636439,1411743269,1005016300,745453725,259562575,16196812509,21697237846,-5500425337,73.1176223,72.84089489,73.1735324,71.73603692,71.79288368,71.90366818
2016/12/22,71.55000305,70.80000305,71.55000305,70.80000305,4971537,70.80000305,-0.012552217,-0.012631661,71.79772952,71.9676927,71.93147591,0.134059632,-0.249159253,0.492856707,0.489284515,0.46904682,73.67959091,70.46326623,73.77887908,70.71397763,73.44985933,70.59775899,0,0,0,29.07,217,77,31.85,66.76,36180,180.6,11.43,32,0.14,0.65,7.76,0.07,9118.75,923.06,2260.96,19427.67,2035.73,5447.42,4274499376,4528588335,-254088959,801501880,1013917190,-212415310,11665049134,18954718223,-7289669089,73.13435704,72.91627405,73.23128719,71.7270022,71.80278468,71.7794941
2016/12/23,70.84999847,70.34999847,70.59999847,70.55000305,5125956,70.55000305,-0.003531073,-0.003537322,71.4857979,71.77866741,71.80588747,0.294512081,-0.17325941,0.507142203,0.496427808,0.473808652,73.38188399,70.03240304,73.88727735,70.52700858,73.52713739,70.4395287,0,0,0,29.13,216.5,77.3,32.6,66.86,35640,181.94,11.44,32.01,0.14,0.64,7.76,0.07,9078.64,927.92,2263.79,19427.67,2035.9,5462.69,3829739722,4006245957,-176506235,411864780,777516539,-365651759,11267336134,17752429968,-6485093834,73.15101381,72.99152976,73.28875441,71.71914647,71.81801643,71.66379585
2016/12/26,70.80000305,70.55000305,70.65000153,70.80000305,2104929,70.80000305,0.003543586,0.003537322,71.31434919,71.64817883,71.71444343,0.393974166,-0.096812256,0.457142421,0.482142312,0.466665722,72.72630808,70.05940839,73.96187579,70.28098201,73.56346853,70.35081704,14.28571429,9.615390258,9.615390258,29.13,216,77.5,32.65,66.86,35960,181.94,11.44,32.16,0.14,0.65,7.76,0.07,9110.54,927.92,2263.79,19396.64,2037.75,5462.69,2663578602,2855778755,-192200153,380580990,716456889,-335875899,3975165541,5112253083,-1137087542,73.16759243,73.0666562,73.34593386,71.71253232,71.83891853,71.5619759
2016/12/27,70.90000153,70.65000153,70.80000305,70.75,2494279,70.75,-0.000706258,-0.000706507,71.17326189,71.52842165,71.62676676,0.44961462,-0.02343664,0.421428135,0.467856816,0.44761803,72.30111121,70.04174724,74.01382938,70.05045699,73.59878858,70.2202589,15.38443481,7.692194831,7.692194831,29.32,218,77.2,32.2,67.25,35980,182.31,11.99,32.22,0.14,0.65,7.76,0.07,9109.27,939.21,2268.88,19403.06,2042.17,5487.44,2693074555,2405117357,287957198,643370300,463599347,179770953,5087767310,5743681616,-655914306,73.1840927,73.14164757,73.40282541,71.70721939,71.8656379,71.47883666
2016/12/28,71.59999847,70.84999847,70.84999847,71.59999847,3686010,71.59999847,0.012014113,0.011942516,71.27994604,71.53796523,71.62433328,0.399768876,0.025606544,0.464284624,0.471428462,0.466665722,72.17768707,70.0937428,73.86688829,70.01168336,73.59808401,70.21620127,87.49984105,40.38446302,40.38446302,29.19,218.5,79.2,32.95,65.75,35760,180.19,12.95,32.27,0.14,0.64,7.76,0.07,9201.4,921.09,2249.92,19401.72,2024.49,5438.56,3286959229,3640367563,-353408334,798133150,600860666,197272484,12845321759,9409754601,3435567158,73.20051445,73.21649811,73.45942901,71.70326436,71.89812577,71.41839845
2016/12/29,71.44999695,71.19999695,71.44999695,71.25,1911106,71.25,-0.004888247,-0.004900234,71.27245953,71.49956987,71.59030298,0.348181246,0.064571465,0.442856925,0.471428462,0.459522792,71.96929449,70.15927825,73.6288041,69.97833875,73.59893912,70.17248931,60.86962291,27.45090999,26.92297535,29.18,216.5,78.5,32.85,66.04,36040,179.87,13.37,32.3,0.14,0.64,7.76,0.07,9153.09,921.2,2249.26,19145.14,2026.46,5432.09,3152472830,3048513502,103959328,637784220,726292886,-88508666,14575506401,16236277071,-1660770670,73.21685748,73.29120208,73.51574468,71.70072082,71.93614121,71.38375035
2016/12/30,72,71.55000305,71.65000153,71.80000305,2726453,71.80000305,0.007719341,0.007689699,71.40434541,71.53962762,71.60936662,0.253709336,0.083298098,0.457142421,0.446428026,0.457141695,72.0322612,70.12488471,73.45203387,70.00510964,73.58897065,70.16341045,100,49.01969584,48.07695129,28.95,216.5,78.5,32.55,65.2,36040,176.77,14.04,32.27,0.14,0.64,7.76,0.07,9253.5,906.47,2238.83,19114.37,2026.46,5383.12,3335887839,4124324182,-788436343,823213900,507719590,315494310,18072339064,11193202203,6879136861,73.23312164,73.36575377,73.57177255,71.69963922,71.97926089,71.37693954
2017/1/3,71.90000153,71.5,71.69999695,71.90000153,2331431,71.90000153,0.001392736,0.001391767,71.52825944,71.58767748,71.63578798,0.151898919,0.086528824,0.407142639,0.449999673,0.46190389,72.32767681,70.14375438,73.23347517,70.073669,73.59404622,70.22500198,100,52.94121167,51.92304871,29.04,218,78.9,33,65.4,36480,178.34,12.85,32.26,0.14,0.64,7.76,0.07,9272.88,907.34,2257.83,19114.37,2043.97,5429.08,3848668404,2746633605,1102034799,573735100,679625552,-105890452,11544159863,11651161597,-107001734,73.24930676,73.44014751,73.62751281,71.70006683,72.02689481,71.39890315
2017/1/4,72.09999847,71.75,72,71.84999847,4284195,71.84999847,-0.000695453,-0.000695695,71.6086942,71.62265361,71.65526166,0.070008082,0.081200642,0.38571385,0.446428026,0.459523156,72.40607259,70.43678586,72.9170194,70.21155334,73.58898409,70.30149268,95.65191431,53.06110374,49.99985328,29,216,80,33.15,65.47,36160,177.07,11.85,32.23,0.14,0.64,7.76,0.07,9286.96,909.77,2270.75,19594.16,2045.64,5477,3696273719,3441700199,254573520,912161360,647598180,264563180,16272894189,16201879413,71014776,73.26541267,73.51437767,73.68296571,71.70204767,72.07830718,71.4494448
2017/1/5,72.5,71.80000305,71.84999847,72.5,4573600,72.5,0.009046646,0.009005971,71.83152065,71.73963313,71.73205605,-0.04422259,0.057111944,0.449999128,0.453570775,0.471427917,72.76536801,70.56320386,72.73669343,70.32045074,73.63051453,70.30758129,100,100,74.99992664,29.15,218,80.5,36.45,65.55,35560,174.28,11.67,32.23,0.14,0.65,7.75,0.07,9358.14,901.69,2269,19520.69,2041.95,5487.94,5358614325,4537422749,821191576,1265316519,905747808,359568711,24238539710,21381490714,2857048996,73.28143923,73.58843863,73.73813161,71.70562246,72.13264205,71.5272564
2017/1/6,72.75,72.44999695,72.44999695,72.65000153,3752998,72.65000153,0.002068987,0.002066849,72.03614087,71.86101558,71.81550564,-0.156340227,0.020078988,0.457142421,0.439285278,0.464285351,72.91502535,70.95640409,72.84225755,70.2648864,73.68789712,70.31210361,100,100,80.76921948,29.48,220,81,36.4,65.53,36200,176.59,11.32,31.94,0.15,0.66,7.75,0.07,9372.22,908.65,2276.98,19454.33,2049.12,5521.06,4127540480,4421340022,-293799542,1598161960,853588571,744573389,21316002372,18733476986,2582525386,73.29738628,73.66232484,73.79301093,71.71082864,72.18895245,71.62998365
2017/1/9,72.94999695,72.30000305,72.75,72.44999695,5038290,72.44999695,-0.002752988,-0.002756784,72.13960489,71.93954643,71.87318667,-0.224515564,-0.01812064,0.442855835,0.45357023,0.461904253,73.05284747,71.06143868,72.96501099,70.22784703,73.62950035,70.3276428,85.71397431,90.47596557,73.07673121,29.75,217,80,35.5,65.65,37220,176.97,11.56,32.04,0.14,0.65,7.75,0.07,9342.42,918.58,2268.9,19454.33,2048.78,5531.82,3983288762,4493844258,-510555496,1194770250,1313155837,-118385587,16052465501,15068160996,984304505,73.31325367,73.73603075,73.84760416,71.71770026,72.24623236,71.75433233
2017/1/10,72.59999847,72.40000153,72.44999695,72.40000153,1857853,72.40000153,-0.000690068,-0.000690306,72.20470405,72.00094044,71.92107893,-0.255912044,-0.053521237,0.435712542,0.439284733,0.459523156,72.93523746,71.50762056,73.07644062,70.20927475,73.51806511,70.36764947,70.5881825,88.09522945,72.54909001,29.78,214.5,79.9,35.8,65.63,37240,180.57,11.49,32,0.14,0.64,7.76,0.07,9349.64,923.06,2268.9,19301.44,2045.12,5551.82,3601174056,4968126293,-1366952237,1097099850,1077193658,19906192,18570766085,15287717983,3283048102,73.32904129,73.80955086,73.90191189,71.72626804,72.30345027,71.89621042
2017/1/11,72.84999847,72.40000153,72.80000305,72.40000153,1898053,72.40000153,0,0,72.25352842,72.05414859,71.96461735,-0.263942697,-0.084906548,0.435712542,0.446427482,0.442856198,72.92203805,71.6922481,73.18274924,70.20296679,73.45654002,70.3863177,68.75011921,88.09522945,72.54909001,29.94,215.5,80.7,37.1,66.1,38280,179.42,11.26,31.93,0.14,0.65,7.75,0.07,9345.74,926.54,2275.32,19364.67,2075.17,5563.65,3873119650,4581913996,-708794346,969610730,1365296295,-395685565,24237488060,20590844749,3646643311,73.34474898,73.88287972,73.95593475,71.73655933,72.35958335,72.05090011
2017/1/12,73.30000305,72.59999847,72.59999847,73.15000153,4857459,73.15000153,0.010359116,0.010305828,72.47764669,72.20026231,72.07237955,-0.31999967,-0.127621295,0.478570121,0.44285638,0.459523156,73.25537919,71.71604982,73.4438847,70.27754539,73.49507341,70.36683237,100,100,100,29.81,217,79.8,36.75,66.12,38800,178.86,11.54,31.91,0.14,0.65,7.75,0.07,9410.18,918.16,2270.44,19134.7,2087.14,5547.49,4199050803,5403999967,-1204949164,1235362050,1278303360,-42941310,30866953597,20478042821,10388910776,73.36037663,73.9560119,74.00967347,71.7485981,72.41365101,72.21325231
2017/1/13,72.80000305,72.59999847,72.80000305,72.59999847,3909860,72.59999847,-0.007518839,-0.007547248,72.50823464,72.25356047,72.1203449,-0.326886084,-0.162323753,0.457142421,0.421428135,0.449999491,73.1202057,72.06550902,73.44019081,70.57409578,73.4105671,70.40371963,26.66625977,77.08322075,78.84602406,29.76,215,79.3,36,66.88,37460,180.45,11.23,31.71,0.15,0.66,7.75,0.07,9378.83,924.67,2274.64,19287.28,2076.79,5574.12,4106633056,4248238656,-141605600,957185650,931774080,25411570,25927100115,24852374320,1074725795,73.37592411,74.02894201,74.06312884,71.76240498,72.46474691,72.37789575
2017/1/16,72.40000153,71.80000305,72.40000153,72,2418439,72,-0.008264442,-0.008298782,72.38117598,72.21975241,72.10940446,-0.26016203,-0.176916789,0.442856925,0.446428026,0.449999491,73.21630887,71.82654871,73.34730038,70.83841435,73.27854386,70.44050477,0,52.08330022,55.76914612,29.76,210.5,79,34.85,66.88,36660,180.45,11.23,31.58,0.14,0.66,7.75,0.07,9292.33,924.67,2274.64,19095.24,2064.17,5574.12,3527855204,3970200022,-442344818,1016428900,866395949,150032951,12323918336,18157333471,-5833415135,73.39139132,74.10166472,74.11630174,71.77799723,72.51206834,72.53945185
2017/1/17,72.40000153,72,72,72.30000305,1572741,72.30000305,0.004166709,0.004158052,72.36088275,72.23045249,72.1267316,-0.203915761,-0.184548037,0.457142421,0.457142421,0.445237659,73.17346701,71.769391,73.19310544,71.21403829,73.27854386,70.44050477,26.08718728,55.26327413,67.30773181,30,213.5,79.7,35.1,64.19,36960,179.11,11.87,31.68,0.15,0.66,7.76,0.07,9354.53,909.48,2267.89,18813.53,2071.87,5538.73,4220091574,4173807121,46284453,714118050,825475625,-111357575,16197062541,12778867448,3418195093,73.40677814,74.17417471,74.1691931,71.79538882,72.55494202,72.692747
2017/1/18,72.19999695,72.05000305,72.19999695,72.15000153,3837818,72.15000153,-0.00207471,-0.002076865,72.30816244,72.2197257,72.12884705,-0.1459134,-0.183850351,0.38571385,0.414284842,0.430951436,73.1721161,71.68502894,73.17093038,71.31478521,73.2984563,70.44916406,13.04359364,47.36846332,61.53843897,30,211.5,79.6,35.05,65.13,36940,185.02,12.48,31.35,0.15,0.67,7.76,0.07,9341.97,922.36,2271.89,18894.37,2070.54,5555.65,4913171176,5097148069,-183976893,968229800,924302680,43927120,23416727153,21417834747,1998892406,73.42208448,74.24646672,74.22180393,71.81459042,72.59284557,72.83301344
2017/1/19,72.09999847,71.59999847,71.84999847,71.94999695,4065559,71.94999695,-0.002772066,-0.002775915,72.21862107,72.18376186,72.11258795,-0.079739176,-0.17347472,0.428571429,0.432141985,0.435713632,73.19236614,71.53620616,73.0502391,71.53547605,73.30717748,70.4594902,0,11.11067156,53.8459507,29.94,213,79.2,36.25,64.44,37480,185.56,12.78,31.58,0.15,0.66,7.76,0.07,9318.12,918.03,2263.69,19072.25,2072.79,5540.08,4332714555,4701374839,-368660284,1381857440,746126580,635730860,22715259021,25784416043,-3069157022,73.43731023,74.31853554,74.27413531,71.83560945,72.62542404,72.95607116
2017/1/20,72.25,71.94999695,71.94999695,72.15000153,2422174,72.15000153,0.002779772,0.002775915,72.20146618,72.17926048,72.11598918,-0.039803355,-0.161741691,0.407143729,0.421428135,0.433332897,73.17090531,71.48623842,73.02671123,71.60900371,73.33056134,70.47896392,16.66698456,23.07710365,61.53843897,30,211.5,79.5,35.9,62.88,37200,191.08,11.54,31.61,0.15,0.66,7.76,0.07,9331.46,930.01,2271.31,19137.91,2065.61,5555.33,3183942390,3564226266,-380283876,1648556850,839778330,808778520,26090250266,23888031169,2202219097,73.4524553,74.39037598,74.32618839,71.85845015,72.65250085,73.05848353
2017/1/23,73,72.55000305,72.55000305,72.75,5965089,72.75,0.008315987,0.0082816,72.33859964,72.25535909,72.17362653,-0.065557636,-0.162172546,0.371428353,0.424999237,0.419047038,72.87380525,71.66905233,73.07880809,71.67833521,73.37438187,70.62085738,100,69.23072409,84.6153169,30.02,214.5,80,36.75,54.88,38060,191,11.77,31.52,0.15,0.66,7.76,0.07,9424.05,923.77,2265.2,18891.03,2065.99,5552.94,3382055296,3789405667,-407350371,1396621445,875604484,521016961,32730114273,22542987066,10187127207,73.46751962,74.4619829,74.37796439,71.8831136,72.67408297,73.13768101
2017/1/24,73.30000305,72.90000153,73,73.30000305,4575104,73.30000305,0.007560179,0.007531744,72.57895049,72.39464495,72.2760244,-0.1509424,-0.180939686,0.399999346,0.428570884,0.414285206,73.34586677,71.39699211,73.26916167,71.69512513,73.44901596,70.80812806,100,100,100,29.99,213.5,79.8,36.6,55,38160,197.75,11.07,31.41,0.15,0.67,7.76,0.07,9447.95,942.41,2280.07,18787.99,2065.76,5600.96,2663353241,3653230477,-989877236,1013737254,773467229,240270025,41460502446,29146050813,12314451633,73.4825031,74.53335122,74.4294646,71.90959782,72.69036022,73.19204833
2017/2/2,73.65000153,72.75,73.5,72.90000153,6999147,72.90000153,-0.005457047,-0.005471991,72.65921325,72.46202583,72.33274959,-0.200695105,-0.200342882,0.442856925,0.442856925,0.445237659,73.48319524,71.51680694,73.32894955,71.69248033,73.44000658,71.01713729,70.3703913,70.3703913,84.31368442,32.13,204.5,80.3,36.5,52.66,39360,204.05,11.93,31.28,0.15,0.67,7.76,0.07,9428.97,959.08,2280.85,18914.58,2071.01,5636.2,5743863939,4650717820,1093146119,1623819660,1288184429,335635231,73724829294,73133753641,591075653,73.49740568,74.60447588,74.48069037,71.93789781,72.70169858,73.22097226
2017/2/3,73.15000153,72.65000153,72.94999695,72.84999847,2809194,72.84999847,-0.000685913,-0.000686148,72.70690956,72.51375551,72.37977222,-0.220599576,-0.21724881,0.457142421,0.457142421,0.457142421,73.57499597,71.58214776,73.36051154,71.68948933,73.36083789,71.29630584,66.66647829,66.66647829,78.04858987,32.27,207,79.4,36.6,52.98,39460,206.16,10.97,31.08,0.15,0.68,7.76,0.07,9455.56,964.02,2297.42,18918.2,2073.16,5666.77,5611911790,5272047911,339863879,1425324856,1510351773,-85026917,30829607514,36064196838,-5234589324,73.51222728,74.6753519,74.53164312,71.96800564,72.70862792,73.22484868
2017/2/6,73.40000153,72.94999695,73,73.25,2947246,73.25,0.005490755,0.005475736,72.84268217,72.61192144,72.45888383,-0.255767344,-0.239455413,0.50000109,0.44285747,0.442856925,73.76319623,71.70823278,73.50084499,71.66344203,73.4575179,71.35676883,96.29608699,96.29608699,97.56083037,32.57,212,80.8,37.15,52.88,39560,206.56,11.37,30.85,0.15,0.68,7.76,0.07,9538.01,967.39,2292.56,18976.71,2077.66,5663.55,6417275543,5112101860,1305173683,1785367850,1662659841,122708009,27527698670,25469426230,2058272440,73.52696784,74.7459743,74.58232433,71.99991055,72.71182455,73.20504926
2017/2/7,73.44999695,73.09999847,73.09999847,73.30000305,4305232,73.30000305,0.000682636,0.000682403,72.95701239,72.70366566,72.53534922,-0.287216709,-0.263749781,0.478572301,0.453571865,0.447618757,73.75492516,72.10221988,73.63362888,71.65922978,73.48195561,71.52756951,100,100,100,32.88,218,81.2,37.95,53.27,38820,205.91,11.29,30.92,0.15,0.68,7.76,0.07,9554.56,970.59,2293.08,18910.78,2075.21,5674.22,4713001997,5147263410,-434261413,1531921570,1906131369,-374209799,26099946676,22843197382,3256749294,73.54162732,74.81633819,74.63273555,72.03359899,72.71208903,73.1638499
2017/2/8,71.90000153,71.34999847,71.90000153,71.75,4433939,71.75,-0.021146016,-0.021372796,72.65525929,72.57651024,72.46395383,-0.17580152,-0.254090538,0.514286586,0.460715158,0.452380952,73.96208402,71.78077487,73.6926347,71.50736661,73.48700248,71.51776044,0,0,0,33.01,213.5,80.9,37.4,52.89,38400,206.89,11.45,31.03,0.15,0.68,7.76,0.07,9543.25,972.14,2294.67,19007.6,2065.08,5682.45,5715563576,6107344473,-391780897,1732976729,1592033491,140943238,30330197320,36423432374,-6093235054,73.55620565,74.8864387,74.68287839,72.06905478,72.71032017,73.10432433
2017/2/9,72.19999695,71.65000153,71.75,72,3548420,72,0.003484321,0.003478264,72.49144447,72.49964221,72.42177621,-0.060123457,-0.229500901,0.528572083,0.450000218,0.459523519,74.04193498,71.48663819,73.60527454,71.43044084,73.48043073,71.53385586,16.1290005,16.1290005,16.1290005,33.1,215,82.5,36.65,52.88,38400,205.34,10.88,31.11,0.15,0.68,7.76,0.07,9590.18,963.81,2307.87,18907.67,2065.88,5715.18,6191965420,5565214912,626750508,2013964080,1668973509,344990571,28580665658,24458827687,4121837971,73.57070281,74.95627102,74.73275453,72.10625916,72.7074859,73.03020781
2017/2/10,72.94999695,72.09999847,72.09999847,72.80000305,4869787,72.80000305,0.011111153,0.011049878,72.56858411,72.53969032,72.45616047,-0.032627191,-0.2138906,0.592857361,0.496428353,0.483333043,73.88369732,71.50201871,73.62941961,71.43486785,73.48483998,71.61992323,67.741999,67.741999,67.741999,33.03,215.5,83.5,37.15,54,38360,205.52,10.85,31.04,0.15,0.67,7.76,0.07,9665.59,963.05,2316.1,19378.93,2075.08,5734.13,7439440635,6282548157,1156892478,2013869990,1519688470,494181520,41627237488,35997600322,5629637166,73.58511876,75.02583038,74.78236571,72.14519092,72.704592,72.94573701
2017/2/13,73.09999847,72.80000305,72.80000305,72.94999695,3330147,72.94999695,0.002060356,0.002058236,72.66393732,72.59439787,72.5010547,-0.050235884,-0.207089537,0.507142203,0.474999564,0.464285351,73.89721985,71.50278058,73.67274081,71.5272605,73.5217662,71.62585386,77.41900552,77.41900552,77.41900552,33.32,217,91,39.55,54.93,37960,206.71,11.07,30.95,0.15,0.67,7.76,0.07,9710.32,965.7,2328.25,19459.15,2078.65,5763.96,6339438494,5489276391,850162103,1502044400,1392832600,109211800,24844018067,20400679072,4443338995,73.59945345,75.09511209,74.83171371,72.18582652,72.70264976,72.85547285
2017/2/14,73.5,73.09999847,73.40000153,73.19999695,6071668,73.19999695,0.003427005,0.003421146,72.79795223,72.67514441,72.5645949,-0.098058151,-0.210591909,0.492856707,0.474999564,0.469047183,74.00432577,71.49567423,73.76703045,71.56154141,73.58640841,71.61359217,93.54800602,93.54800602,93.54800602,33.76,217,93,40.45,55.48,37580,205.33,10.74,31.01,0.15,0.67,7.76,0.07,9718.78,962.63,2337.58,19238.98,2074.57,5782.57,6380065714,6427388606,-47322892,1646187550,1610380944,35806606,35435855285,29831793561,5604061724,73.61370688,75.16411146,74.8808004,72.22814019,72.70264347,72.76411393
2017/2/15,73.90000153,73.19999695,73.30000305,73.90000153,9407004,73.90000153,0.009562904,0.009517469,73.07346455,72.83845869,72.6859955,-0.201650025,-0.234175528,0.528570993,0.514286041,0.471428644,74.34222296,71.34349177,74.02912493,71.54944694,73.80327803,71.53481822,100,100,100,33.88,216.5,93.2,40.7,56.49,37720,205.99,11.97,30.75,0.15,0.68,7.76,0.07,9799.76,970.54,2349.25,19437.98,2083.86,5819.44,7030652877,6869576270,161076607,1413615820,1461592563,-47976743,41147683551,28145416645,13002266906,73.62787903,75.23282389,74.92962768,72.27210405,72.70549888,72.67630806
2017/2/16,74.19999695,73.34999847,74,73.44999695,5466631,73.44999695,-0.006089372,-0.006107988,73.16759765,72.91999713,72.75545018,-0.259386836,-0.257905121,0.599999564,0.539285932,0.502381098,74.39803168,71.33053844,74.08189477,71.71096281,73.89526072,71.5428351,79.06956938,79.06956938,79.06956938,33.84,217,91.8,41.85,56.88,38020,208.18,11.76,30.75,0.15,0.68,7.76,0.07,9771.25,971.24,2347.22,19347.53,2081.84,5814.9,5975716042,6754755755,-779039713,948728100,1231941117,-283213017,28630330375,25321306857,3309023518,73.64196987,75.30124482,74.97819755,72.31768825,72.71205359,72.59646977
2017/2/17,73.69999695,73.34999847,73.65000153,73.34999847,5192773,73.34999847,-0.00136145,-0.001362377,73.21319786,72.97733064,72.80950002,-0.27702834,-0.277344149,0.571427482,0.542857034,0.497619266,74.29206178,71.89365076,74.10710936,71.85717635,73.96184295,71.56672877,71.05249421,74.41848086,74.41848086,33.93,225,92.1,41.7,56.46,37860,210.41,11.49,30.78,0.15,0.68,7.76,0.07,9759.76,976.8,2351.16,19234.62,2080.58,5838.58,5515477625,4663066759,852410866,661190050,1775093899,-1113903849,22332854798,20676669272,1656185526,73.65597941,75.36936975,75.02651201,72.3648611,72.72303028,72.52861085
2017/2/20,73.65000153,73.09999847,73.55000305,73.09999847,2802606,73.09999847,-0.005171541,-0.00518496,73.23492404,73.05177298,72.89132247,-0.247615879,-0.301443385,0.450000218,0.521428789,0.480952308,73.96593035,72.72835328,74.1567702,71.88322962,74.03564559,71.57197392,15.78955822,62.79058214,62.79058214,33.93,224.5,97,46.8,56.46,38660,210.41,11.49,30.9,0.15,0.67,7.76,0.07,9753.2,976.8,2351.16,19251.08,2084.39,5838.58,5450123270,5682308461,-232185191,896933300,1376995610,-480062310,18554687367,16354554154,2200133213,73.66990765,75.43719421,75.07457316,72.41358917,72.73901369,72.47619071
2017/2/21,73.40000153,73.05000305,73.19999695,73.25,3337389,73.25,0.002052005,0.002049902,73.23869303,73.07820325,72.92392952,-0.213274559,-0.303219402,0.457143511,0.482142857,0.469047546,73.91485109,72.86514769,74.18578931,71.9042103,74.05208657,71.67458057,18.75011921,69.76739235,69.76739235,34.17,225.5,98,48.4,56.75,38940,212.75,11.57,30.78,0.15,0.68,7.76,0.07,9763.93,990.44,2365.38,19381.44,2102.93,5865.95,5288621363,5206739095,81882268,896428600,1219102140,-322673540,24702641852,16986731530,7715910322,73.6837546,75.5047138,75.12238314,72.46383748,72.76043199,72.44199205
