Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2020/10/19,115.98,692,263,118.5,128.42,60000,375.77,29.18,28.71,0.15,0.01,7.75,0.07,12908.34,2385.85,3426.92,23671.13,2346.74,11478.88,6811148649,6359395815,451752834,1682805920,1622623189,60182731,51630627493,38871998225,12758629268
2020/10/20,117.51,697,268,117.5,128.3,60900,376.99,29.35,28.52,0.15,0.01,7.75,0.07,12862.37,2385.82,3443.12,23567.04,2358.41,11516.49,4564411329,5751295498,-1186884169,2350074310,1989565078,360509232,40936667941,42953972923,-2017304982
2020/10/21,116.87,691,270.5,117,128.55,60900,372.05,28.65,28.68,0.15,0.01,7.75,0.07,12877.25,2367.26,3435.56,23639.46,2370.86,11484.69,6659172771,10718527441,-4059354670,2059287109,2294045547,-234758438,46193780656,46793116970,-599336314
2020/10/22,115.75,688,267,121,128.38,60100,373.37,28.11,28.68,0.15,0.01,7.75,0.07,12917.03,2370.45,3453.49,23474.27,2355.05,11506.01,4778303852,5803268279,-1024964427,1967375284,2841709329,-874334045,63984695339,57247012012,6737683327
2020/10/23,115.04,678,269,124.5,128.88,60200,372.72,27.55,28.68,0.15,0.01,7.75,0.07,12898.82,2360.23,3465.39,23516.59,2360.81,11548.28,5867855199,4019469872,1848385327,2114730160,1661007988,453722172,37791909511,40561750091,-2769840580
2020/10/26,115.05,674,265,122.5,126.2,60400,363.04,32.46,28.58,0.15,0.01,7.75,0.07,12909.03,2308.45,3400.97,23494.34,2343.91,11358.94,4948778027,7047826517,-2099048490,1765178650,2631626807,-866448157,36000779679,37460169062,-1459389383
2020/10/27,116.6,685,267,124,125.91,59800,359.6,33.35,28.6,0.15,0.01,7.75,0.07,12875.01,2300.91,3390.68,23485.8,2330.84,11431.35,4525992754,6558896102,-2032903348,1588772470,2859530702,-1270758232,48172637318,52922618964,-4749981646
2020/10/28,111.2,681,262,120.5,121.58,59000,347.21,40.28,28.57,0.15,0.01,7.75,0.07,12793.75,2222.98,3271.03,23418.51,2345.26,11004.87,7074216013,12716024400,-5641808387,1969710890,2871063904,-901353014,39512036078,46791286742,-7279250664
2020/10/29,115.32,684,260,121,126.44,58100,355.01,37.59,28.58,0.15,0.01,7.75,0.07,12662.91,2283.65,3310.11,23331.94,2326.67,11185.59,6859569728,8814854044,-1955284316,1308303830,2072896875,-764593045,43767360753,59863998632,-16096637879
2020/10/30,108.86,678,259,120,123.36,56600,349.63,38.02,28.37,0.15,0.01,7.75,0.07,12546.34,2246.15,3269.96,22977.13,2267.15,10911.59,5423084883,10259900908,-4836816025,1847987700,2115249133,-267261433,53933406763,76146193660,-22212786897
2020/11/2,108.77,653,253,119.5,123.97,57400,351.25,37.13,28.58,0.15,0.01,7.75,0.07,12591.31,2260.07,3310.24,23295.48,2300.16,10957.61,4809787469,7290958443,-2481170974,1661294450,2273634209,-612339759,50880659089,47970337506,2910321583
2020/11/3,110.44,665,257,127,125.45,58800,353.76,35.55,28.56,0.15,0.01,7.75,0.07,12736.01,2302.73,3369.16,23295.48,2343.31,11160.57,6012308838,4827763353,1184545485,2200707000,1519364850,681342150,53987437491,39468096678,14519340813
2020/11/4,114.95,677,265.5,135,128.97,58500,364.63,29.57,28.59,0.15,0.01,7.75,0.07,12867.9,2384.22,3443.44,23695.23,2357.32,11590.78,9618353868,6873495075,2744858793,3172601760,2124117789,1048483971,51411496648,45266137151,6145359497
2020/11/5,119.03,696,267,136.5,145.41,60300,380.87,27.58,28.55,0.15,0.01,7.75,0.07,12918.8,2489.16,3510.45,24105.28,2413.79,11890.93,7231488446,5406243361,1825245085,1699820760,1729720488,-29899728,58176488237,42804594627,15371893610
2020/11/6,118.69,700,266,142.5,145.01,60100,380.62,24.86,28.53,0.15,0.01,7.75,0.07,12973.53,2529.27,3509.44,24325.23,2416.5,11895.23,6803682749,6856768408,-53085659,2546365480,2675097060,-128731580,55392765296,41619664638,13773100658
2020/11/9,116.32,702,292.5,156.5,142.61,60200,375.54,25.75,28.58,0.15,0.01,7.75,0.08,13127.47,2497.59,3550.5,24839.84,2447.2,11713.78,11332785077,6682268933,4650516144,2210676130,2801966026,-591289896,70507024144,49231383685,21275640459
2020/11/10,115.97,686,290,160,140.11,60200,363.13,24.8,28.63,0.15,0.01,7.75,0.07,13081.72,2422.33,3545.53,24905.59,2452.83,11553.86,8285928106,9062472608,-776544502,3560016230,3033616730,526399500,67834700732,71126301511,-3291600779
2020/11/11,119.49,676,294,171,147.69,61300,375.92,23.45,28.59,0.15,0.01,7.75,0.07,13262.19,2511.24,3572.66,25349.6,2485.87,11786.43,11845795684,7112719201,4733076483,3686394740,4115237659,-428842919,78096019355,62704383307,15391636048
2020/11/12,119.21,673,303,170,143.91,61000,370.2,25.35,28.51,0.15,0.01,7.75,0.07,13221.78,2478.43,3537.01,25520.88,2475.62,11709.59,7116976536,6298812496,818164040,2811572360,3473421754,-661849394,74664784686,69064358578,5600426108
2020/11/13,119.26,675,322,175,144.26,63200,373.5,23.1,28.43,0.15,0.01,7.75,0.07,13273.33,2508.82,3585.15,25385.87,2493.87,11829.29,6265768118,6289614630,-23846512,2062500240,2967995303,-905495063,53064503945,47850512058,5213991887
2020/11/16,120.3,694,344,190,149.07,66300,380.81,22.45,28.48,0.15,0.01,7.75,0.07,13551.83,2570.98,3626.91,25906.93,2543.03,11924.13,10549290858,6990825039,3558465819,2618373710,2680378478,-62004768,73994184924,51123736735,22870448189
2020/11/17,119.39,696,335.5,179.5,148.74,65700,380.6,22.71,28.52,0.15,0.01,7.75,0.07,13593.01,2548.96,3609.53,26014.62,2539.15,11899.34,7622081871,7730264979,-108183108,3169800270,3222204166,-52403896,75258636115,60159379282,15099256833
2020/11/18,118.03,728,343,186.5,147.05,64800,380.62,23.84,28.5,0.15,0.01,7.75,0.07,13773.29,2530.59,3567.79,25728.14,2545.64,11801.6,7563991353,7206336742,357654611,2867179560,2649310161,217869399,85225124427,64084278834,21140845593
2020/11/19,118.64,733,339,189.5,147.53,64600,384.33,23.11,28.53,0.15,0.01,7.75,0.07,13722.43,2570.22,3581.87,25634.34,2547.42,11904.71,6427090946,6049385046,377705900,3133842210,3341660590,-207818380,58053544961,62756375834,-4702830873
2020/11/20,117.34,747,339.5,187,146.03,64700,383.33,23.7,28.49,0.15,0.01,7.75,0.07,13716.44,2555.5,3557.54,25527.37,2553.5,11854.97,6672306297,5383776469,1288529828,2735964550,2936651455,-200686905,55725551914,60201357409,-4475805495
2020/11/23,113.85,743,340,190,143.82,67500,387,22.66,28.53,0.15,0.01,7.75,0.07,13878.01,2595.25,3577.59,25527.37,2602.59,11880.63,8702827633,6658259765,2044567868,2229500650,2475520557,-246019907,69816614108,58939863943,10876750165
2020/11/24,115.17,742,338,185,145.93,67700,392.23,21.64,28.52,0.15,0.01,7.75,0.07,13807.13,2609.01,3635.41,26165.59,2617.76,12036.79,7391584927,7210368122,181216805,2383954840,2915329279,-531374439,58291467066,63068172812,-4776705746
2020/11/25,116.03,724,331,179,144.08,66600,390.83,21.25,28.47,0.15,0.01,7.75,0.07,13738.83,2600.24,3629.65,26296.86,2601.54,12094.4,6714351020,8946611025,-2232260005,1424563010,2402716907,-978153897,62297306290,72929374635,-10632068345
2020/11/26,116.03,730,334,179.5,144.08,68000,390.83,21.25,28.48,0.15,0.01,7.75,0.07,13845.66,2600.24,3629.65,26537.31,2625.91,12094.4,6563679081,5892789414,670889667,2405152620,3213001296,-807848676,56304423459,53095860151,3208563308
2020/11/27,116.59,725,329.5,177,143.83,68200,394.95,20.84,28.51,0.15,0.01,7.75,0.07,13867.09,2631.56,3638.35,26644.71,2633.45,12205.85,7898663735,6786967240,1111696495,2694082270,2114272861,579809409,59327041368,62544625519,-3217584151
2020/11/30,119.05,704,330,179.5,147.17,66700,401.58,20.57,28.52,0.15,0.01,7.75,0.07,13722.89,2663.49,3621.63,26433.62,2591.34,12198.74,9936494510,8240981081,1695513429,3333305900,4473411021,-1140105121,1.75E+11,2.08E+11,-33283065640
2020/12/1,122.72,697,329.5,180.5,151.26,67800,404.57,20.77,28.52,0.15,0.01,7.75,0.07,13885.67,2709.73,3662.45,26787.54,2634.25,12355.11,8080783930,7538838768,541945162,3713367440,4292810671,-579443231,64234035390,63744438600,489596790
2020/12/2,123.08,712,325,177,149.98,69500,403.73,21.17,28.47,0.15,0.01,7.75,0.07,13989.14,2716.35,3669.01,26800.98,2675.9,12349.37,8343706859,7974520544,369186315,3596794650,3447277790,149516860,88121355417,85576428675,2544926742
2020/12/3,122.94,700,321,185,149.91,69700,399.8,21.28,28.44,0.15,0.01,7.75,0.07,13977.09,2716.15,3666.72,26809.37,2696.22,12377.18,7136553936,8362331008,-1225777072,3440638346,3441197473,-559127,66373495340,72851185396,-6477690056
2020/12/4,122.25,705,317,176.5,157.62,71500,411.68,20.79,28.39,0.15,0.01,7.75,0.07,14132.44,2793.03,3699.12,26751.24,2731.45,12464.23,7506097436,8758124752,-1252027316,3300976682,4033404488,-732427806,76249877831,61567317630,14682560201
2020/12/7,123.75,704,326,181,158.02,72900,420.89,21.3,28.22,0.15,0.01,7.75,0.07,14256.6,2806.61,3691.96,26547.44,2745.44,12519.95,8620726006,10872777647,-2252051641,4359047460,3854230073,504817387,73247840982,80159079674,-6911238692
2020/12/8,124.38,730,316,199,158.8,71700,423.41,20.68,28,0.15,0.01,7.75,0.07,14360.4,2816.27,3702.25,26467.08,2700.93,12582.77,7439406344,8334004336,-894597992,6411900480,3909994312,2501906168,65342758801,61149249339,4193509462
2020/12/9,121.78,734,347.5,204,156.02,73900,416.22,22.27,28.23,0.15,0.01,7.75,0.07,14390.14,2734.77,3672.82,26817.94,2755.47,12338.95,9668735438,9170881494,497853944,6812157070,3844589943,2967567127,72699289098,73897654610,-1198365512
2020/12/10,123.24,709,340.5,208.5,155.75,72900,410.04,22.52,28.24,0.15,0.01,7.75,0.07,14249.49,2733.67,3668.1,26756.24,2746.46,12405.81,7690694366,12626201199,-4935506833,4246618000,3101339117,1145278883,61635854201,75978640095,-14342785894
2020/12/11,122.41,707,322.5,188,144.28,73400,405.82,23.31,28.19,0.15,0.01,7.75,0.07,14261.69,2704.08,3663.46,26652.52,2770.06,12377.87,8230142221,12873274241,-4643132020,4316923160,3863483312,453439848,75401266129,77531790297,-2130524168
2020/12/14,121.78,702,319,176,146.29,73800,411.8,24.72,28.18,0.15,0.01,7.75,0.07,14211.05,2736.25,3647.49,26732.44,2762.2,12440.04,6854459642,9087952613,-2233492971,3336552496,3159941527,176610969,57810692741,61591120579,-3780427838
2020/12/15,127.88,701,320.5,171,148.36,73800,418.06,22.89,28.11,0.15,0.01,7.75,0.07,14068.52,2774.79,3694.62,26687.84,2756.82,12595.06,6978493761,11141277906,-4162784145,2955214026,3152551351,-197337325,67430886036,83951164506,-16520278470
2020/12/16,127.81,701,325,171.5,149.74,73800,424.9,22.5,28.1,0.15,0.01,7.75,0.07,14304.46,2773.42,3701.17,26757.4,2771.79,12658.19,7426864476,9868785228,-2441920752,2338724520,2038064793,300659727,94239405297,64962137019,29277268278
2020/12/17,128.7,704,328,175,149.53,73300,426.1,21.93,28.12,0.15,0.01,7.75,0.07,14258.93,2778.14,3722.48,26806.67,2770.43,12764.75,6603564133,6672326617,-68762484,3042114460,3137780198,-95665738,67737178892,64833284057,2903894835
2020/12/18,126.66,699,321,171.5,147.42,73000,434.56,21.57,28.13,0.15,0.01,7.75,0.08,14249.96,2764.74,3709.41,26763.39,2772.18,12755.64,5481350118,6464970318,-983620200,6542158144,6637563841,-95405697,74753649075,74684738909,68910166
2020/12/21,128.23,708,323,164,146.8,73000,428.88,25.16,28.17,0.15,0.01,7.75,0.07,14384.96,2747.29,3694.92,26714.42,2778.65,12742.52,7330212133,7595613317,-265401184,4321962890,4350816354,-28853464,66252478029,55816226368,10436251661
2020/12/22,131.88,703,309.5,167.5,146.34,72300,433.1,24.23,28.14,0.15,0.01,7.75,0.08,14177.46,2743.97,3687.26,26436.39,2733.68,12807.92,7766894322,9113471841,-1346577519,4410741112,4903702286,-492961174,52767947991,62754830793,-9986882802
2020/12/23,130.96,720,314.5,173.5,146.96,73900,425.46,23.31,28.13,0.15,0.01,7.75,0.07,14223.09,2723.53,3690.01,26524.79,2759.82,12771.11,6126501543,6611963956,-485462413,3337249110,4003857355,-666608245,49691816146,49008263396,683552750
2020/12/24,131.97,714,313.5,170,148.79,77800,431.46,21.53,28.14,0.15,0.01,7.75,0.07,14280.28,2750.24,3703.06,26668.35,2806.86,12804.73,6021156016,5341373825,679782191,3420334751,4076138727,-655803976,43561411204,40551795951,3009615253
2020/12/25,131.97,715,319,169,148.79,77800,431.46,21.53,28.11,0.15,0.01,7.75,0.07,14331.42,2750.24,3703.06,26656.61,2806.86,12804.73,6724389090,5430771240,1293617850,2564199860,2190779880,373419980,29307417715,24033246766,5274170949
2020/12/28,136.69,740,323,172,147.74,78700,431.88,21.7,27.94,0.15,0.01,7.75,0.07,14483.07,2744.3,3735.36,26854.03,2808.6,12899.42,9434929055,6264283646,3170645409,2946133760,2807109492,139024268,51458810611,38508939397,12949871214
2020/12/29,134.87,734,330,171.5,148.49,78300,429.04,23.08,28.11,0.15,0.01,7.75,0.07,14472.05,2738.05,3727.04,27568.15,2820.51,12850.22,6581144370,10002437339,-3421292969,2578861264,3346260608,-767399344,49038906112,50295414624,-1256508512
2020/12/30,133.72,746,336,176.5,149.95,81000,434.83,22.77,28.12,0.15,0.01,7.75,0.07,14687.7,2783.77,3732.04,27444.17,2873.47,12870,12754790075,7055260043,5699530032,1988270900,2671730686,-683459786,73614302563,46780616108,26833686455
2020/12/31,132.69,747,339,183.5,152.34,81000,437.85,22.75,28.07,0.15,0.01,7.75,0.08,14732.53,2795.5,3756.07,27444.17,2873.47,12888.28,8097789411,8053929803,43859608,2298585860,1931980641,366605219,58690809536,52992888659,5697920877
2021/1/4,129.41,792,372.5,187.5,148.5,83000,425.22,26.97,28.05,0.15,0.01,7.75,0.08,14902.03,2783.21,3700.65,27258.38,2944.45,12698.45,13295306143,10013260837,3282045306,2181556550,3628507809,-1446951259,81855407762,57087555584,24767852178
2021/1/5,131.01,797,399.5,188,152.43,83900,428.1,25.34,28.1,0.15,0.01,7.75,0.08,15000.03,2837.17,3726.86,27158.63,2990.57,12818.96,12398094494,11623383455,774711039,4236079306,3684209350,551869956,75782661535,73128530524,2654131011
2021/1/6,126.6,792,373.5,193,151.19,82200,425.46,25.07,27.95,0.15,0.01,7.75,0.08,14983.13,2827.96,3748.14,27055.94,2968.21,12740.79,14023598004,22471056342,-8447458338,3443704430,3821302454,-377598024,92700248743,92848360114,-148111371
2021/1/7,130.92,799,385.5,203,155.7,82900,443.39,22.37,27.83,0.15,0.01,7.75,0.08,15214,2937,3803.79,27490.13,3031.68,13067.48,14145900256,9865472111,4280428145,2440353945,2856094174,-415740229,86923518742,70470889375,16452629367
2021/1/8,132.05,838,388,196,156.64,88800,445.64,21.56,27.93,0.15,0.01,7.75,0.07,15463.95,2936.47,3824.68,28139.03,3152.18,13201.98,14362304626,10891173743,3471130883,4250209250,5183510160,-933300910,1.11E+11,90838448800,19714889723
2021/1/11,128.98,851,401.5,205.5,156.11,91000,445.76,24.08,28.02,0.15,0.01,7.75,0.07,15557.3,2969.92,3799.61,28139.03,3148.45,13036.43,12056275214,12631405806,-575130592,3909952998,3628252456,281700542,81116545185,82703370433,-1586825248
2021/1/12,128.8,846,398,199.5,154.45,90600,449.39,23.33,28.02,0.15,0.01,7.76,0.07,15500.7,2988.02,3801.19,28164.34,3125.95,13072.43,10796044938,14473134020,-3677089082,6757746200,3176029506,3581716694,78943836702,85375250132,-6431413430
2021/1/13,130.89,884,437.5,202,157.42,89700,451.21,22.21,27.98,0.15,0.01,7.75,0.07,15769.98,2991.95,3809.84,28456.59,3148.29,13128.95,15207478274,10285366881,4922111393,3468508360,3325390288,143118072,1.17E+11,1.01E+11,15547643077
2021/1/14,128.91,861,423.5,199,160.85,89700,452.07,23.25,28.02,0.15,0.01,7.75,0.07,15707.19,3055.64,3795.54,28698.26,3149.93,13112.64,14371081147,12775869894,1595211253,2739477080,4997081144,-2257604064,98898454630,1.08E+11,-8927132565
2021/1/15,127.14,850,407,193,157.09,88000,445.85,24.34,27.99,0.15,0.01,7.75,0.07,15616.39,2992.77,3768.25,28519.18,3085.9,12998.5,12632536063,16597389072,-3964853009,2498966390,3223932018,-724965628,1.08E+11,1.12E+11,-4039399956
2021/1/18,127.14,844,407,202.5,157.09,85000,445.85,24.34,27.98,0.15,0.01,7.75,0.07,15612,2992.77,3768.25,28242.21,3013.93,12998.5,10780496709,10922859736,-142363027,2793390334,2782614350,10775984,82851908023,84403309745,-1551401722
2021/1/19,127.83,879,413,204,163.77,87000,459.27,23.24,27.98,0.15,0.01,7.75,0.07,15877.37,3093.32,3798.91,28633.46,3092.66,13197.18,12824070676,10180295875,2643774801,3185416611,2372617456,812799155,74643590548,68021997725,6621592823
2021/1/20,132.03,872,399,195,164.6,87200,461.88,21.58,27.92,0.15,0.01,7.75,0.07,15806.18,3085.04,3851.85,28523.26,3114.55,13457.25,11445335112,17231792775,-5786457663,3404513286,2857478928,547034358,1.12E+11,1.34E+11,-21545509864
2021/1/21,136.87,934,410,203,164.75,88100,466.82,21.32,27.89,0.15,0.01,7.75,0.07,16153.77,3132.17,3853.07,28756.86,3160.84,13530.91,13604885102,11575239753,2029645349,2650164682,3429043001,-778878319,97334396256,95212727249,2121669007
2021/1/22,139.07,917,413.5,203,162.42,86800,465.02,21.91,27.96,0.15,0.01,7.75,0.07,16019.03,3074.4,3841.47,28631.45,3140.63,13543.06,14631146503,13411861926,1219284577,5645615352,3104256035,2541359317,96421585899,1.31E+11,-34350989509
2021/1/25,142.92,910,411.5,200,164.4,89400,464.79,23.19,27.95,0.15,0.01,7.75,0.07,15946.54,3079.21,3855.36,28822.29,3208.99,13635.99,14569184073,13182703413,1386480660,6185445777,2059473506,4125972271,84495851796,1.05E+11,-20976226971
2021/1/26,143.16,871,400,203,162.55,86700,463.87,23.02,27.92,0.15,0.01,7.75,0.07,15658.85,3031.77,3849.62,28546.18,3140.31,13626.06,10612973845,17367463740,-6754489895,2232375830,1739161250,493214580,87523624675,1.16E+11,-28856981467
2021/1/27,142.06,897,417,203,153.67,85600,444.7,37.21,27.92,0.15,0.01,7.75,0.07,15701.45,2875.13,3750.77,28635.21,3122.56,13270.6,9622504234,9642036788,-19532554,2592117910,3040663547,-448545637,91891011227,97196703090,-5305691863
2021/1/28,137.09,869,415,192,155.55,83700,451.74,30.21,27.93,0.15,0.01,7.75,0.07,15415.88,2935.12,3787.38,28197.42,3069.05,13337.16,10801117906,12744061071,-1942943165,3486022340,1984980387,1501041953,96370795094,1.29E+11,-32542976515
2021/1/29,131.96,875,395,185.5,156.28,82000,450.5,33.09,27.93,0.16,0.01,7.75,0.07,15138.31,2887.08,3714.24,27663.39,2976.21,13070.69,9584216317,13604807652,-4020591335,2237479259,2034249360,203229899,1.06E+11,1.41E+11,-34697887095
2021/2/1,134.14,905,408,191,161.58,83000,466.74,30.24,28,0.16,0.01,7.75,0.07,15410.09,2999.99,3773.86,28091.05,3056.53,13403.39,10136547037,9539622118,596924919,1908342970,2314506088,-406163118,84609652929,70022412833,14587240096
2021/2/2,134.99,931,417,192.5,164.78,84400,476.88,25.56,27.95,0.15,0.01,7.75,0.07,15760.05,3047.33,3826.31,28362.17,3096.81,13612.78,11291179282,11572979269,-281799987,3170974630,2387240874,783733756,91765233415,82474228125,9291005290
2021/2/3,133.94,950,417,178,162.3,84600,465.19,22.91,27.86,0.15,0.01,7.75,0.07,15771.32,2982.87,3830.17,28646.5,3129.68,13610.54,9371701517,9128049600,243651917,1842141830,1851290634,-9148804,83896666778,84230049580,-333382802
2021/2/4,137.39,946,406,174,147.97,82500,470.63,21.77,27.86,0.15,0.01,7.75,0.07,15706.22,3008.42,3871.74,28341.95,3087.55,13777.74,9844063085,9790929609,53133476,1759805290,1405652796,354152494,64382155284,76079504923,-11697349639
2021/2/5,136.76,950,397.5,174.5,145.84,83500,466.01,20.87,27.9,0.15,0.01,7.75,0.07,15802.4,2985.01,3886.83,28779.19,3120.63,13856.3,11650841735,8818650500,2832191235,2305132480,1693938980,611193500,73576875154,79202203729,-5625328575
2021/2/17,130.84,980,421,181,144.75,83200,482.48,21.5,28.04,0.15,0.01,7.75,0.07,16362.29,3178.24,3931.33,30292.19,3133.73,13965.49,17130815879,10085855946,7044959933,2928022740,2297558950,630463790,1.65E+11,1.35E+11,29725762011
2021/2/18,129.71,978,426.5,179,143.91,82100,483.26,22.49,27.92,0.15,0.01,7.75,0.07,16424.51,3146.79,3913.97,30236.09,3086.66,13865.36,14358409964,12512793225,1845616739,3233732495,2725087781,508644714,98540845421,1.02E+11,-3246590716
2021/2/19,129.87,964,436.5,183.5,144.94,82600,489.96,22.05,27.86,0.15,0.01,7.75,0.07,16341.38,3223.46,3906.71,30017.92,3107.62,13874.46,11323654805,10396449303,927205502,2873970194,3037063373,-163093179,86065173608,1.05E+11,-18928198331
2021/2/22,126,951,480,181.5,139.46,82200,476.36,23.45,27.91,0.15,0.01,7.75,0.07,16410.16,3102.01,3876.5,30156.03,3079.75,13533.05,12129987933,13402596601,-1272608668,2595177060,2043598434,551578626,81401674428,84275583267,-2873908839
2021/2/23,125.86,965,461,178.5,137.12,82000,471.9,23.11,27.81,0.15,0.01,7.75,0.07,16443.4,3083.88,3881.37,30156.03,3070.09,13465.2,12539735766,13730025564,-1190289798,3766305840,3041115042,725190798,94882628967,90630919953,4251709014
2021/2/24,125.35,940,478.5,177,141.1,82000,480.88,21.34,27.85,0.15,0.01,7.75,0.07,16212.53,3183.74,3925.43,29671.7,2994.98,13597.97,9704467857,18298169449,-8593701592,3673694990,3032145623,641549367,1E+11,1.24E+11,-23926794406
2021/2/25,120.99,944,475,175,135.53,85300,457.16,28.89,27.65,0.15,0.01,7.75,0.07,16452.18,2999.16,3829.34,30168.27,3099.69,13119.43,10777412883,11954084961,-1176672078,2474197050,3924524032,-1450326982,1.03E+11,79755469781,23132222991
2021/2/26,121.26,896,449,173,136.19,82500,469.87,27.95,27.76,0.15,0.01,7.75,0.07,15953.8,3067.62,3811.15,28966.01,3012.95,13192.35,10873626301,18982206572,-8108580271,5009220760,3357616079,1651604681,1.28E+11,2.23E+11,-94407572721
2021/3/2,125.12,900,430,166.5,137.04,83600,480.51,24.1,27.82,0.15,0.01,7.76,0.07,15946.88,3070.94,3870.29,29408.17,3043.87,13358.79,8176918719,13644075531,-5467156812,2856943970,2631422359,225521611,94987563906,1.02E+11,-6783497364
2021/3/3,122.06,930,427,177.5,131.66,84000,463.06,26.67,27.74,0.15,0.01,7.76,0.07,16211.73,2975.58,3819.72,29559.1,3082.99,12997.75,15119839632,9089589290,6030250342,2941531510,2804743400,136788110,1.1E+11,96365424326,14107421901
2021/3/4,120.13,897,420,173,127.8,82400,443.59,28.57,27.72,0.15,0.01,7.76,0.07,15906.41,2831.63,3768.47,28930.11,3043.49,12723.47,10984630718,14832069238,-3847438520,3457142815,2169065209,1288077606,75312891000,1.28E+11,-52515040476
2021/3/5,121.42,883,405,170,129.75,82100,450.14,24.66,27.81,0.15,0.01,7.76,0.07,15855.23,2920.75,3841.94,28864.32,3026.26,12920.15,10371386267,13424365396,-3052979129,3323464930,1622009559,1701455371,78824095334,1.05E+11,-26352191942
2021/3/8,116.36,867,395,166.5,123.2,82000,421.25,25.47,27.93,0.15,0.01,7.76,0.07,15820.11,2762.75,3821.35,28743.25,2996.11,12609.16,10686697253,14215338497,-3528641244,3707097640,2015149346,1691948294,71239371556,87940070314,-16700698758
2021/3/9,121.09,879,399.5,169.5,129.11,81400,443.6,24.03,28.28,0.15,0.01,7.77,0.07,15853.09,2932.21,3875.44,29027.94,2976.12,13073.82,12560458469,12764762604,-204304135,4207082860,3041628088,1165454772,92018303051,95105179310,-3086876259
2021/3/10,119.98,864,396.5,168,127.87,80900,437.59,22.56,28.25,0.15,0.01,7.76,0.07,15911.67,2879.32,3898.81,29036.56,2958.12,13068.83,8654836212,10838766134,-2183929922,2551010550,1692611509,858399041,68263053700,72082566382,-3819512682
2021/3/11,121.96,888,420,174.5,131.74,82000,453.69,21.91,28.2,0.15,0.01,7.76,0.07,16179.56,2997.13,3939.34,29211.64,3013.7,13398.67,13803085190,9164397157,4638688033,2745755120,1671641395,1074113725,98931654454,79419663390,19511991064
2021/3/12,121.03,899,419.5,174,129.98,82800,451.17,20.69,28,0.15,0.01,7.76,0.07,16255.18,2965.09,3943.34,29717.83,3054.39,13319.86,10051807271,9074009477,977797794,3593456865,1661401651,1932055214,72796920805,66770721758,6026199047
2021/3/15,123.99,907,416.5,173,131.64,81800,470.77,20.03,28.15,0.15,0.01,7.76,0.07,16249.33,3032.05,3968.94,29766.97,3045.71,13459.71,8596706575,8827482732,-230776157,2413371860,1925739850,487632010,62389970363,65364442896,-2974472533
2021/3/16,125.57,919,411,172,133.65,82800,478.18,19.79,28.18,0.15,0.01,7.76,0.07,16313.16,3070.32,3962.71,29921.09,3067.17,13471.57,9337015137,8492253085,844762052,3700685075,3018246978,682438097,70975718229,72137610420,-1161892191
2021/3/17,124.76,908,416.5,173,133.92,82300,483.59,19.23,28.24,0.15,0.01,7.77,0.07,16215.82,3107.92,3974.12,29914.33,3047.5,13525.2,10755755093,11826988374,-1071233281,1776158300,1268955600,507202700,72435233194,85377887977,-12942654783
2021/3/18,120.53,903,418,174.5,129.75,82900,464.15,21.58,28.22,0.15,0.01,7.76,0.07,16287.84,2976.22,3915.46,30216.75,3066.01,13116.17,12529970588,8856975569,3672995019,3320645910,3295348861,25297049,83734385092,72928989632,10805395460
2021/3/19,119.99,885,400,174.5,131.02,81900,474.46,20.95,28.4,0.15,0.01,7.76,0.07,16070.24,3011.37,3913.1,29792.05,3039.53,13215.24,10586861727,12562807737,-1975946010,7031581898,6733672142,297909756,1.16E+11,1.55E+11,-38761137304
2021/3/22,123.39,881,401,171,134.09,82000,475.28,18.88,28.39,0.15,0.01,7.77,0.07,16189.22,3077.55,3940.59,29174.15,3035.46,13377.54,11417775039,8768948947,2648826092,2554540025,2589560410,-35020385,73743680736,78819526626,-5075845890
2021/3/23,122.54,870,399.5,170,132.52,81800,464.06,20.3,28.31,0.15,0.01,7.77,0.07,16177.59,2994.21,3910.52,28995.92,3004.74,13227.7,9747729973,12836579844,-3088849871,2666857120,2191587400,475269720,79146375816,84526393707,-5380017891
2021/3/24,120.09,894,382.5,167,127.18,81000,457.27,21.2,28.4,0.15,0.01,7.77,0.07,16032.12,2953.97,3889.14,28405.52,2996.35,12961.89,8749450759,12909014897,-4159564138,3170670860,2972613120,198057740,64487371377,1E+11,-35772021619
2021/3/25,120.59,949,386.5,166.5,127.28,81200,461.7,19.81,28.48,0.15,0.01,7.77,0.07,16060.14,2959.88,3909.52,28729.88,3008.33,12977.68,10510176056,11324513976,-814337920,3665343830,3687940288,-22596458,73395844781,89968963496,-16573118715
2021/3/26,121.21,943,393.5,173,132.99,81500,482.04,18.86,28.5,0.15,0.01,7.77,0.07,16305.88,3106.28,3974.54,29176.7,3041.01,13138.73,11501190808,9934122888,1567067920,3138407864,2076467761,1061940103,80732434014,57592494473,23139939541
2021/3/29,121.39,941,395.5,172.5,131.27,81600,472.62,20.74,28.53,0.15,0.01,7.77,0.07,16475.97,3054.63,3971.09,29384.52,3036.04,13059.65,12316551164,10551126868,1765424296,3214553414,2758869400,455684014,76563811368,67845887672,8717923696
